gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,cusip,curcdq,datacqtr,datafqtr,acoq,actq,altoq,ancq,anoq,capr1q,capr2q,capr3q,capsftq,capsq,cheq,chq,dlcq,dlttq,invtq,ivstq,lcoq,lctq,lltq,optvolq,tfvaq,tfvlq,amcy,cdvcy,chechy,dlcchy,dltisy,dltry,dvpy,dvy,esubcy,invchy,ivstchy,costat,dvpspq,dvpsxq,prchq,prclq
30490,20140930,2014,3,INDL,C,D,STD,AIV,03748R754,USD,2014Q3,2014Q3,0,,683.402,,,,,,,3694.101,29.186,29.186,14.45,3947.786,0,,0,,,,,,,,-26.565,,83.13,412.663,5.087,117.469,,0,,A,0.26,0.26,34.87,31.51
30490,20141231,2014,4,INDL,C,D,STD,AIV,03748R754,USD,2014Q4,2014Q4,0,,449.048,,,,,,19.7,3696.143,28.971,28.971,328.272,3806.867,0,,0,,,,,,,,-26.78,61.93,188.503,513.599,7.947,159.075,,0,,A,0.26,0.26,38.53,31.62
30490,20150331,2015,1,INDL,C,D,STD,AIV,03748R754,USD,2015Q1,2015Q1,0,,566.94,,,,,,,4065.411,164.49,164.49,,3888.284,0,,0,,,,,,,,135.519,,18.473,253.188,3.522,46.585,,0,,A,0.28,0.28,41.55,36.59
30490,20150630,2015,2,INDL,C,D,STD,AIV,03748R754,USD,2015Q2,2015Q2,0,,546.674,,,,,,,4064.959,46.835,46.835,,3866.007,0,,0,,,,,,,,17.864,,197.646,455.044,6.28,96.058,,0,,A,0.3,0.3,39.657,36.52
30490,20150930,2015,3,INDL,C,D,STD,AIV,03748R754,USD,2015Q3,2015Q3,0,,592.15,,,,,,,4064.729,45.241,45.241,,3935.899,0,,0,,,,,,,,16.27,,248.864,418.744,9.037,145.61,,0,,A,0.3,0.3,40.43,34.71
30490,20151231,2015,4,INDL,C,D,STD,AIV,03748R754,USD,2015Q4,2015Q4,0,,421.194,,,,,,16.4,4064.659,50.789,50.789,352.973,3520.187,0,,0,,,25.19,,,,,21.818,-85.33,352.602,514.294,11.794,195.181,,0,,A,0.3,0.3,40.83,35.88
30490,20160331,2016,1,INDL,C,D,STD,AIV,03748R754,USD,2016Q1,2016Q1,0,,550.238,,,,,,,4068.196,64.454,64.454,106.08,3811.51,0,,0,,,,,,,,13.665,79.08,7.766,19.179,2.757,54.28,,0,,A,0.33,0.33,41.95,34.97
30490,20160630,2016,2,INDL,C,D,STD,AIV,03748R754,USD,2016Q2,2016Q2,0,,744.713,,,,,,,4066.476,55.225,55.225,160.54,3795.098,0,,0,,,,,,,,4.436,133.54,38.261,59.267,5.515,108.565,,0,,A,0.33,0.33,44.16,39.14
30490,20160930,2016,3,INDL,C,D,STD,AIV,03748R754,USD,2016Q3,2016Q3,0,,435.613,,,,,,,4052.649,47.908,47.908,294.78,3760.761,0,,0,,,,,,,,-2.881,267.78,190.714,253.328,9.838,162.527,,0,,A,0.33,0.33,47.91,43.2172
30490,20161231,2016,4,INDL,C,D,STD,AIV,03748R754,USD,2016Q4,2016Q4,0,,271.852,,,,,,12.6,4051.722,61.244,61.244,346.519,3538.113,0,,0,,,,,,,,10.455,,417.714,381.017,11.994,216.293,,0,,A,0.33,0.33,45.69,39.66
30822,20100331,2010,1,INDL,C,D,STD,O,756109104,USD,2010Q1,2010Q1,8.053,,14.188,,0,,,,,1848.835,1.458,0.849,,1389.9,0,0.609,26.482,,,,20.5,1336.2,,,-9.177,,58.4,23.1,6.064,50.827,0,0,-0.609,A,0.429,0.4293,31.19,25.28
30822,20100630,2010,2,INDL,C,D,STD,O,756109104,USD,2010Q2,2010Q2,7.55,,17.741,,0,,,,,1850.366,1.271,0.872,,1626.9,0,0.399,17.03,,,,21.5,1678.8,,,-9.154,,583.86,315.3,12.127,101.801,0,0,-0.399,A,0.4299,0.4303,34.536,28.42
30822,20100930,2010,3,INDL,C,D,STD,O,756109104,USD,2010Q3,2010Q3,6.97,,17.17,,0,,,,,2042.417,161.269,155.582,,1600,0,5.687,17.954,,,,22.2,1737.8,,,145.556,,654.831,413.3,18.19,152.89,0,0,-5.687,A,0.4309,0.4312,34.79,29.12
30822,20101231,2010,4,INDL,C,D,STD,O,756109104,USD,2010Q4,2010Q4,8.431,,20.683,,0,,,,,2272.118,23.968,17.607,0,1600,0,6.361,19.051,,,,23.2,1707.1,,,7.581,,858.331,616.8,24.253,206.753,0,0,-6.361,A,0.4318,0.4321,35.97,32.91
30822,20110331,2011,1,INDL,C,D,STD,O,756109104,USD,2011Q1,2011Q1,8.971,,19.858,,,,,,,2549.023,135.855,129.707,0,1600,0,6.148,20.356,,,,,,,,112.1,,38.6,38.6,6.063,57.186,0,0,-6.148,A,0.4327,0.4331,36.12,33.4
30822,20110630,2011,2,INDL,C,D,STD,O,756109104,USD,2011Q2,2011Q2,8.926,,29.969,,,,,,,2551.701,161.67,155.671,0,1809.606,0,5.999,20.401,,,,,,,,138.064,,178.685,38.6,12.127,118.258,0,0,-5.999,A,0.4337,0.434,36.35,32.19
30822,20110930,2011,3,INDL,C,D,STD,O,756109104,USD,2011Q3,2011Q3,8.236,,29.21,,,,,,,2751.3,8.373,5.543,0,1914.75,0,2.83,21.36,,,,,,,,-12.064,,518.177,281.638,18.19,179.466,0,0,-2.83,A,0.4346,0.4349,35.03,27.93
30822,20111231,2011,4,INDL,C,D,STD,O,756109104,USD,2011Q4,2011Q4,9.833,,28.584,,,,,,,2767.476,4.215,4.165,10.69,2044.491,0,0.05,21.405,,,,,,,,-13.442,,752.936,375.679,24.253,243.55,0,0,-0.05,A,0.4356,0.4359,35.76,29.78
30822,20120331,2012,1,INDL,C,D,STD,O,756109104,USD,2012Q1,2012Q1,9.415,,26.29,,,,,,,3137.539,7.433,5.194,,1849.878,0,2.239,43.266,,,,,,,,1.029,,122,327.206,9.496,66.408,0,0,-2.239,A,0.4365,0.4368,39.03,34.3
30822,20120630,2012,2,INDL,C,D,STD,O,756109104,USD,2012Q2,2012Q2,9.01,,32.296,,,,,,,3174.925,12.513,6.064,,1990.261,0,6.449,64.899,,,,,,,,1.899,,377.4,442.152,19.953,135.032,0,0,-6.449,A,0.4374,0.4378,41.89,36.87
30822,20120930,2012,3,INDL,C,D,STD,O,756109104,USD,2012Q3,2012Q3,8.615,,31.71,,,,,,,3177.647,7.547,2.794,,2492.394,0,4.753,38.389,,,,,,,,-1.371,,908,547.571,30.435,204.681,0,0,-4.753,A,0.4434,0.4487,44.22,40.26
30822,20121231,2012,4,INDL,C,D,STD,O,756109104,USD,2012Q4,2012Q4,9.489,,39.84,,,,,,,3179.868,7.053,5.248,120.939,2762.929,0,1.805,72.401,,,,,,,,1.083,,1874,1165.129,40.918,275.793,0,0,-1.805,A,0.4543,0.4547,41.7,37.33
30822,20130331,2013,1,INDL,C,D,STD,O,756109104,USD,2013Q1,2013Q1,12.148,,43.841,,,,,,,5933.003,41.512,4.159,,3400.74,0,37.353,71.066,,,,,,,,-1.089,,852.6,1477.319,10.482,95.459,0,0,-37.353,A,0.5136,0.543,46.65,40.47
30822,20130630,2013,2,INDL,C,D,STD,O,756109104,USD,2013Q2,2013Q2,13.017,,41.319,,,,,,,5936.864,37.023,22.575,,4048.109,0,14.448,93.463,,,,,,,,17.327,,1603.2,1645.081,20.965,212.634,0,0,-14.448,A,0.5436,0.5439,55.48,39.83
30822,20130930,2013,3,INDL,C,D,STD,O,756109104,USD,2013Q3,2013Q3,11.323,,49.516,,,,,,,5940.909,17.304,9.96,,4549.458,0,7.344,81.799,,,,,,,,4.712,,2916.3,2454.314,31.447,329.991,0,0,-7.344,A,0.5445,0.5449,46.05,38.39
30822,20131231,2013,4,INDL,C,D,STD,O,756109104,USD,2013Q4,2013Q4,11.674,,36.12,,,,,,,6374.914,20.415,10.257,49.9,4116.94,0,10.158,113.916,,,,,,,,5.009,,3444.7,3339.51,41.93,451.152,0,0,-10.158,A,0.5457,0.546,43.21,36.58
30822,20140331,2014,1,INDL,C,D,STD,O,756109104,USD,2014Q1,2014Q1,14.023,,36.659,,,,,,,6381.43,14.602,14.142,,4818.166,0,0.46,92.124,,,,,,,,3.885,,732.8,122.497,10.482,123.896,0,0,-0.46,A,0.5465,0.5468,45.11,37.005
30822,20140630,2014,2,INDL,C,D,STD,O,756109104,USD,2014Q2,2014Q2,12.741,,37.046,,,,,,,6963.969,14.188,8.908,,4593.211,0,5.28,119.957,,,,,,,,-1.349,,1403.967,1133.222,20.965,255.608,0,0,-5.28,A,0.5474,0.5478,44.98,40.21
30822,20140930,2014,3,INDL,C,D,STD,O,756109104,USD,2014Q3,2014Q3,12.592,,37.866,,,,,,,6754.386,44.276,16.936,,4982.239,0,27.34,95.477,,,,,,,,6.679,,1957.715,1519.74,30.292,388.182,0,0,-27.34,A,0.5484,0.5487,45.84,40.56
30822,20141231,2014,4,INDL,C,D,STD,O,756109104,USD,2014Q4,2014Q4,14.137,,36.031,,,,,,,6857.952,40.392,3.852,269.7,4665.644,0,36.54,128.629,,,,,,,,-6.405,,2270.915,1662.529,37.062,517.556,0,0,-36.54,A,0.5493,0.5496,49.68,40.71
30822,20150331,2015,1,INDL,C,D,STD,O,756109104,USD,2015Q1,2015Q1,15.166,,33.52,,,,,,,6962.554,30.49,12.19,,5029.511,0,18.3,101.222,,,,,,,,8.338,,282,186.296,6.77,133.452,0,0,18.083,A,0.5614,0.5675,55.5399,47.95
30822,20150630,2015,2,INDL,C,D,STD,O,756109104,USD,2015Q2,2015Q2,12.99,,40.988,,,,,,,7346.544,26.824,18.741,,5310.076,0,8.083,135.119,,,,,,,,14.889,,1207,829.291,13.54,271.817,0,0,21.313,A,0.5685,0.569,52.66,44.23
30822,20150930,2015,3,INDL,C,D,STD,O,756109104,USD,2015Q3,2015Q3,13.292,,37.324,,,,,,,7500.495,24.511,7.074,,5256.178,0,17.437,124.293,,,,,,,,3.222,,1309,983.825,20.31,413.077,0,0,20.517,A,0.57,0.5705,48.88,43.15
30822,20151231,2015,4,INDL,C,D,STD,O,756109104,USD,2015Q4,2015Q4,14.258,,36.621,,,,,,,8059.138,44.473,40.294,445.1,4401.093,0,4.179,141.973,,,,,,,,36.442,,1698,1781.353,27.08,560.318,0,0,33.554,A,0.5715,0.572,52.41,45.65
30822,20160331,2016,1,INDL,C,D,STD,O,756109104,USD,2016Q1,2016Q1,16.004,,12.537,,,,,,,8092.54,16.942,8.695,,5109.882,0,8.247,113.247,,,,,,,,-31.599,,1209,958.339,6.77,154.115,0,0,-4.088,A,0.588,0.596,62.89,50.47
30822,20160630,2016,2,INDL,C,D,STD,O,756109104,USD,2016Q2,2016Q2,13.694,,12.693,,,,,,,8497.863,41.517,20.443,,4952.466,0,21.074,153.625,,,,,,,,-19.851,,2244,2151.333,13.54,312.121,0,0,-17.291,A,0.597,0.5975,69.36,58.3
30822,20160930,2016,3,INDL,C,D,STD,O,756109104,USD,2016Q3,2016Q3,14.209,,11.437,,,,,,,8537.611,41.387,29.801,,5255.636,0,11.586,130.119,,,,,,,,-10.493,,3129.963,2734.697,20.31,474.084,0,0,-7.757,A,0.6005,0.603,72.295,63.33
30822,20161231,2016,4,INDL,C,D,STD,O,756109104,USD,2016Q4,2016Q4,14.406,,10.062,,,,,,,8621.206,13.666,9.42,278.2,5566.421,0,4.246,147.333,,,,,,,,-30.874,,4480.989,3503.743,27.08,637.596,0,0,-0.404,A,0.606,0.6065,66.75,52.72
30923,20100331,2010,1,INDL,C,D,STD,FTI,G87110105,USD,2010Q1,2010Q1,2477.693,6105.366,431.615,5433.665,,,,,,,3627.673,3627.673,47.341,1144.841,,0,1828.174,6295,1460.944,,,,,,35.709,,7.847,,0,0,,,0,A,0,0,83.54,66.642
30923,20100630,2010,2,INDL,C,D,STD,FTI,G87110105,USD,2010Q2,2010Q2,512.904,5611.825,506.635,5157.549,,,,,,2105.325,2954.879,2954.879,813.664,300.146,259.34,0,3929.187,6834.165,589.353,,,,,,-308.996,,61.455,49.287,0,176.499,,,0,A,1.7097,1.7097,86.747,57.858
30923,20100930,2010,3,INDL,C,D,STD,FTI,G87110105,USD,2010Q3,2010Q3,3134.758,6720.118,494.26,5866.247,,,,,,,3585.36,3585.36,917.387,822.18,,0,1381.726,7506.528,1159.077,,,,,,-26.114,,472.498,,0,195.31,,,0,A,0,0,80.533,56.62
30923,20101231,2010,4,INDL,C,D,STD,FTI,G87110105,USD,2010Q4,2010Q4,417.045,7631.533,460.036,5932.039,0,,,,41.664,2322.209,4120.953,4120.953,881.327,1449.108,796.273,0,3982.558,7527.371,1787.334,,371.665,143.571,,,597.768,,1285.235,98.721,0,190.543,0,,0,A,0,0,93.797,77.87
30923,20110331,2011,1,INDL,C,D,STD,FTI,G87110105,USD,2011Q1,2011Q1,3403.495,7724.629,436.978,6347.744,,,,,,,4321.134,4321.134,977.067,1499.711,,0,1291.22,7427.353,1897.686,,,,,,-83.822,,,26.806,0,0,,,,A,0,0,25.7118,22.73
30923,20110630,2011,2,INDL,C,D,STD,FTI,G87110105,USD,2011Q2,2011Q2,1213.687,6870.977,519.197,6610.724,,,,,,2572.169,3325.622,3325.622,46.183,1667.24,334.9,0,3824.486,6474.789,2118.18,,,,,,-1185.658,,162.512,1056.403,0,226.704,,,,A,0.5074,0.5074,28.248,24.537
30923,20110930,2011,3,INDL,C,D,STD,FTI,G87110105,USD,2011Q3,2011Q3,3443.616,6837.203,400.646,6064.423,,,,,,,3393.587,3393.587,207.115,1420.618,,0,1177.46,6449.737,1871.159,,,,,,-783.27,,,771.3,0,209.939,,,,A,0,0,27.508,19.463
30923,20111231,2011,4,INDL,C,D,STD,FTI,G87110105,USD,2011Q4,2011Q4,477.147,7535.367,492.715,7295.367,0,,,,54.357,2314.383,3643.727,3643.727,686.401,2002.383,1093.105,0,3857.911,7538.61,2526.752,,428.498,181.492,,,-385.296,,1152.133,979.721,0,202.508,0,,0,A,0,0,25.439,18.045
30923,20120331,2012,1,INDL,C,D,STD,FTI,G87110105,USD,2012Q1,2012Q1,3773.787,7126.356,7487.708,7487.708,,,,,,,3352.568,3352.568,443.222,2070.103,,0,1337,6982.349,2580.662,,,,,,-396.153,,0,362.552,0,0,0,,0,A,0,0,29.464,22.315
30923,20120630,2012,2,INDL,C,D,STD,FTI,G87110105,USD,2012Q2,2012Q2,820.633,6879.104,573.607,7662.493,,,,,,2288.728,3133.683,3133.683,661.016,2153.433,352.93,0,3653.324,7099.147,2654.579,,,,,,-430.332,,498.739,415.51,0,218.65,0,,0,A,0.5084,0.5084,29.645,21.957
30923,20120930,2012,3,INDL,C,D,STD,FTI,G87110105,USD,2012Q3,2012Q3,3784.549,6725.102,8070.868,8070.868,,,,,,,2940.553,2940.553,523.368,2181.277,,0,1444.886,6906.115,2769.696,,,,,,-672.24,,,69.551,0,221.894,0,,0,A,0,0,30.187,25.023
30923,20121231,2012,4,INDL,C,D,STD,FTI,G87110105,USD,2012Q4,2012Q4,521.242,6933.594,467.839,8337.113,0,,,,66.457,2502.967,3018.671,3018.671,503.441,2249.136,990.4,0,3713.309,7164.481,2812.838,,296.421,50.766,,,-685.145,,571.877,624.358,0,227.59,0.132,,0,A,0,0,29.945,26.145
30923,20130331,2013,1,INDL,C,D,STD,FTI,G87110105,USD,2013Q1,2013Q1,4406.653,7204.386,8038.964,8038.964,,,,,,,2797.733,2797.733,532.889,2381.341,,0,1431.163,7108.138,2927.303,,,,,,-136.619,,184.422,,0,0,,,0,A,0,0,29.567,25.626
30923,20130630,2013,2,INDL,C,D,STD,FTI,G87110105,USD,2013Q2,2013Q2,4628.567,7230.177,8416.95,8416.95,,,,,,,2601.61,2601.61,314.322,2640.12,,0,1716.539,7062.348,3376.486,,,,,,-376.77,,216.486,,0,241.986,,,0,A,0.548,0.548,28.661,24.539
30923,20130930,2013,3,INDL,C,D,STD,FTI,G87110105,USD,2013Q3,2013Q3,4018.542,7117.109,8615.704,8615.704,,,,,,,3098.567,3098.567,541.941,2308.665,,0,1670.219,7364.664,3005.447,,,,,,-155.382,,234.426,,0,251.75,,,0,A,0,0,31.166,25.636
30923,20131231,2013,4,INDL,C,D,STD,FTI,G87110105,USD,2013Q4,2013Q4,972.659,9424.423,453.329,8834.13,0,,,,81.709,2650.115,4465.775,4465.775,211.37,3311.646,938.763,0,4627.126,8484.557,4022.504,,324.358,45.057,,,1308.454,,1041.141,317.744,0,256.289,2.205,,0,A,0,0,30.926,21.607
30923,20140331,2014,1,INDL,C,D,STD,FTI,G87110105,USD,2014Q1,2014Q1,4949.663,9000.652,8693.149,8693.149,,,,,,,4050.989,4050.989,153.2,3107.815,,0,2293.044,8054.723,3812.371,,,,,,-363.437,,,35.958,0,0,,,0,A,0,0,25.811,21.227
30923,20140630,2014,2,INDL,C,D,STD,FTI,G87110105,USD,2014Q2,2014Q2,5259.424,9398.459,8764.064,8764.064,,,,,,,4139.035,4139.035,176.601,3125.975,,0,2684.883,8509.43,3861.128,,,,,,-249.706,,,18.482,0,282.699,,,0,A,0.6427,0.6427,28.762,25.049
30923,20140930,2014,3,INDL,C,D,STD,FTI,G87110105,USD,2014Q3,2014Q3,5614.661,9892.27,8249.115,8249.115,,,,,,,4277.609,4277.609,392.478,2942.45,,0,2697.593,8951.737,3636.485,,,,,,229.83,,233.871,,0,260.768,,,0,A,0,0,27.812,20.55
30923,20141231,2014,4,INDL,C,D,STD,FTI,G87110105,USD,2014Q4,2014Q4,564.633,7988.233,626.106,8251.067,0,,,,70.549,2341.301,3249.844,3249.844,285.947,2851.721,1344.179,0,4274.92,7526.338,3418.532,,133.595,363.635,,,-365.45,,262.471,165.663,0,249.886,-38.602,,0,A,0,0,20.6,14.4
30923,20150331,2015,1,INDL,C,D,STD,FTI,G87110105,USD,2015Q1,2015Q1,4961.698,9603.528,7563.812,7563.812,,,,,,,4641.83,4641.83,932.319,1829.085,,0,3095.664,9856.586,2394.491,,,,,,626.523,,,55.638,0,0,,,0,A,0,0,16.926,13.538
30923,20150630,2015,2,INDL,C,D,STD,FTI,G87110105,USD,2015Q2,2015Q2,5361.951,9797.339,7934.175,7934.175,,,,,,,4435.388,4435.388,993.041,1864.614,,0,3393.158,10510.303,2437.818,,,,,,266.357,,,119.906,0,99.159,,,0,A,0.5489,0.5489,18.113,15.204
30923,20150930,2015,3,INDL,C,D,STD,FTI,G87110105,USD,2015Q3,2015Q3,4977.136,9221.151,7698.209,7698.209,,,,,,,4244.015,4244.015,964.397,1827.666,,0,2628.316,9626.667,2377.729,,,,,,72.33,,,114.634,0,99.23,,,0,A,0,0,15.435,11.395
30923,20151231,2015,4,INDL,C,D,STD,FTI,G87110105,USD,2015Q4,2015Q4,348.574,7275.096,600.937,7568.071,0,,,,58.096,2347.824,3169.851,3169.851,988.712,1765.673,1160.719,0,3754.608,7653.966,2253.894,,89.695,363.125,,,254.426,,91.65,214.79,0,96.537,-38.767,,0,A,0,0,14.267,11.906
30923,20160331,2016,1,INDL,C,D,STD,FTI,G87110105,USD,2016Q1,2016Q1,,,,,,,,,,,,,907.214,1749.618,,,,,,,,,,,,,,,0,,,,,A,0,0,14.7,9.841
30923,20160630,2016,2,INDL,C,D,STD,FTI,G87110105,USD,2016Q2,2016Q2,245.572,7678.051,906.389,7569.276,,,,,,2539.897,3098.117,3098.117,825.194,1716.028,1165.421,0,3864.068,7872.876,2163.155,,,,,,-122.235,,448.561,737.378,0,111.203,39.714,,0,A,0.5582,0.5582,15.051,12.581
30923,20160930,2016,3,INDL,C,D,STD,FTI,G87110105,USD,2016Q3,2016Q3,276.455,7832.211,923.09,7593.068,,,,,,2587.325,2823.997,2823.997,856.223,1754.027,1442.735,0,3727.645,7831.201,2158.819,,,,,,-456.375,,454.352,777.445,0,113.279,10.114,,0,A,0,0,15.36,12.698
30923,20161231,2016,4,INDL,C,D,STD,FTI,G87110105,USD,2016Q4,2016Q4,1059.21,11139.641,645.466,7620.76,0,,,,49.172,2254.54,6275.908,6275.908,874.972,1660.252,821.262,0,6488.214,11568.369,2133.931,,280.367,411.106,,,3195.673,,632.17,859.144,0,106.364,-47.062,,0,A,0,0,18.225,15.279
30990,20100331,2010,1,INDL,C,D,STD,COF,14040H105,USD,2010Q1,2010Q1,0,,10547.671,,0,,,,,18990.863,10784.368,10784.368,,52672.098,247.445,,521.875,,,,39758.874,471.609,,,-1186.258,,,11276.266,0,22.824,0,,3562.731,A,0.05,0.05,43.6,34.03
30990,20100630,2010,2,INDL,C,D,STD,COF,14040H105,USD,2010Q2,2010Q2,0,,10435,,0,,,,,19029,8645,8645,728,47290,249,,543,,,,41220,577,,,-3486,,,16225,0,46,0,,6637,A,0.05,0.05,47.73,37.71
30990,20100930,2010,3,INDL,C,D,STD,COF,14040H105,USD,2010Q3,2010Q3,0,,10769,,0,,,,,19059,7628,7628,947,43386,197,,464,,,,41979,663,,,-3743,,,21034,0,69,0,,10022,A,0.05,0.05,45.2,36.69
30990,20101231,2010,4,INDL,C,D,STD,COF,14040H105,USD,2010Q4,2010Q4,0,,10307,,0,,,,,19084,10542,6851,13106,28690,228,3691,488,,,38,43114,636,,,-3436,,0,22344,0,91,0,,14464,A,0.05,0.05,42.95,36.1
30990,20110331,2011,1,INDL,C,D,STD,COF,14040H105,USD,2011Q1,2011Q1,0,,9833,,0,,,,,19141,13280,7971,1970,37827,117,5309,411,,,,42981,619,,,2722,,512,2409,0,23,0,,1643,A,0.05,0.05,52.98,43.01
30990,20110630,2011,2,INDL,C,D,STD,COF,14040H105,USD,2011Q2,2011Q2,0,,9547,,0,,,,,19188,11397,6017,4440,33295,80,5380,469,,,,41120,549,,,1394,,2983,7055,0,46,0,,4989,A,0.05,0.05,56.26,47.33
30990,20110930,2011,3,INDL,C,D,STD,COF,14040H105,USD,2011Q3,2011Q3,0,,10325,,0,,,,,19234,10003,6358,1441,32874,312,3645,401,,,,40738,926,,,1109,,2992,10731,0,69,0,,7683,A,0.05,0.05,54.97,35.94
30990,20111231,2011,4,INDL,C,D,STD,COF,14040H105,USD,2011Q4,2011Q4,0,,9490,,0,,,,,19274,12135,5838,14584,24977,201,6297,466,,,36,40933,999,,,589,,8766,11243,0,91,0,,10521,A,0.05,0.05,47.31,36.33
30990,20120331,2012,1,INDL,C,D,STD,COF,14040H105,USD,2012Q1,2012Q1,0,,12719,,0,,,,,25136,36521,30656,770,32115,627,5865,384,,,,62723,504,,,24818,,1250,8048,0,24,0,,4540,A,0.05,0.05,57.49,43.12
30990,20120630,2012,2,INDL,C,D,STD,COF,14040H105,USD,2012Q2,2012Q2,0,,14036,,0,,,,,25217,12002,5979,1101,34773,1047,6023,462,,,,57442,455,,,141,,1250,5190,0,53,0,,9072,A,0.05,0.05,56.95,47.99
30990,20120930,2012,3,INDL,C,D,STD,COF,14040H105,USD,2012Q3,2012Q3,0,,13835,,0,,,,,25265,11191,5969,967,37410,187,5222,368,,,,63725,520,,,131,,3009,4473,0,82,0,,12976,A,0.05,0.05,59.74,52.88
30990,20121231,2012,4,INDL,C,D,STD,COF,14040H105,USD,2012Q4,2012Q4,0,,12263,,0,,,,,26188,16853,11058,24584,25326,201,5795,450,,,35,66086,400,,,5220,,16067,5761,15,126,0,,18142,A,0.05,0.05,61.83,54.45
30990,20130331,2013,1,INDL,C,D,STD,COF,14040H105,USD,2013Q1,2013Q1,0,,13976,,0,,,,,26256,9278,6746,855,36637,6410,2532,310,,,,65812,370,,,-4312,,1598,13737,13,43,0,,4287,A,0.05,0.05,62.92,50.21
30990,20130630,2013,2,INDL,C,D,STD,COF,14040H105,USD,2013Q2,2013Q2,0,,14302,,0,,,,,26339,6810,4653,1766,34465,6248,2157,324,,,,64031,638,,,-6405,,2384,15349,26,232,0,,8537,A,0.3,0.3,63.63,52.34
30990,20130930,2013,3,INDL,C,D,STD,COF,14040H105,USD,2013Q3,2013Q3,0,,13734,,0,,,,,26426,8175,5718,1686,30159,180,2457,276,,,,44404,587,,,-5340,,2384,19724,39,422,0,,11785,A,0.3,0.3,70,63.09
30990,20131231,2013,4,INDL,C,D,STD,COF,14040H105,USD,2013Q4,2013Q4,0,,12791,,0,,,,,26526,10187,6291,22501,18153,218,3896,307,,,32,43031,710,,,-4767,,4263,12871,53,608,0,,13930,A,0.3,0.3,76.71,67.36
30990,20140331,2014,1,INDL,C,D,STD,COF,14040H105,USD,2014Q1,2014Q1,0,,12791,,0,,,,,26605,8635,6182,10415,19703,259,2453,259,,,,41730,558,,,-109,,2942,13532,13,187,0,-28,2030,A,0.3,0.3,78.49,67.86
30990,20140630,2014,2,INDL,C,D,STD,COF,14040H105,USD,2014Q2,2014Q2,0,,13214,,0,,,,,27210,9213,6732,15459,23655,709,2481,309,,,,42113,488,,,441,,7177,8920,26,370,0,-471,3976,A,0.3,0.3,83.89,72.63
30990,20140930,2014,3,INDL,C,D,STD,COF,14040H105,USD,2014Q3,2014Q3,0,,13372,,0,,,,,27272,7901,6148,15145,27098,427,1753,249,,,,40762,369,,,-143,,10708,9213,46,559,0,-184,6717,A,0.3,0.3,85.39,77.7
30990,20141231,2014,4,INDL,C,D,STD,COF,14040H105,USD,2014Q4,2014Q4,0,,12190,,0,,,,,27869,9477,7242,21231,27226,626,2235,317,,,26,40878,276,,,951,,12924,5367,67,746,0,-254,9439,A,0.3,0.3,83.96,75.08
30990,20150331,2015,1,INDL,C,D,STD,COF,14040H105,USD,2015Q1,2015Q1,0,,11981,,0,,,,,27939,9787,8891,10978,30051,1331,896,195,,,,41536,422,,,1649,,4235,11821,32,199,0,-682,2344,A,0.3,0.3,83.235,72.77
30990,20150630,2015,2,INDL,C,D,STD,COF,14040H105,USD,2015Q2,2015Q2,0,,12626,,0,,,,,29063,8250,7156,5495,40271,1066,1094,262,,,,40778,585,,,-86,-15192,15361,2816,61,446,0,-222,5030,A,0.4,0.4,90.1,78.57
30990,20150930,2015,3,INDL,C,D,STD,COF,14040H105,USD,2015Q3,2015Q3,0,,12746,,0,,,,,29594,8208,6837,7171,35607,566,1371,198,,,,41619,472,,,-405,-16035,18675,8618,90,692,0,190,7724,A,0.4,0.4,92.1,67.73
30990,20151231,2015,4,INDL,C,D,STD,COF,14040H105,USD,2015Q4,2015Q4,0,,13096,,0,,,,,29655,10156,8023,6949,52166,904,2133,299,,,24,40858,520,,,781,-16066,36892,10079,158,974,0,-137,9905,A,0.4,0.4,81.62,70.17
30990,20160331,2016,1,INDL,C,D,STD,COF,14040H105,USD,2016Q1,2016Q1,0,,13316,,0,,,,,29709,6700,5235,9566,40931,1251,1465,217,,,,42375,795,,,-2788,-64,6350,15375,37,248,0,-38,2358,A,0.4,0.4,71.39,58.49
30990,20160630,2016,2,INDL,C,D,STD,COF,14040H105,USD,2016Q2,2016Q2,0,,14195,,0,,,,,29786,7956,7149,9649,49532,1220,807,301,,,,43386,905,,,-874,18,16870,17445,102,518,0,-131,4846,A,0.4,0.4,76.3,58.025
30990,20160930,2016,3,INDL,C,D,STD,COF,14040H105,USD,2016Q3,2016Q3,0,,14022,,0,,,,,30439,10490,9094,12320,47500,994,1396,237,,,,44316,747,,,1071,97,25367,25191,139,757,0,-234,7647,A,0.4,0.4,72.77,59.66
30990,20161231,2016,4,INDL,C,D,STD,COF,14040H105,USD,2016Q4,2016Q4,0,,15521,,0,,,,,31157,13520,9976,11058,49402,1043,3544,327,,,30,42731,1438,,,1953,11,29243,27710,214,1026,0,-255,10548,A,0.4,0.4,91.64,70.5
31587,20100131,2009,4,INDL,C,D,STD,DLTR,256746108,USD,2009Q4,2009Q4,26.4,1305.6,136.5,984.1,0,,,,,0,599.4,571.6,17.5,250,679.8,27.8,189.9,475.9,384.6,43.6,677.8,4.3,,,207.2,,0,0.4,0,0,0,-4,-27.8,A,0,0,52.2,45.76
